"King's Gambit, Accepted, Bishop's Gambit, Bledow Countergambit",,129,C33,1/26/17,2275,2317,40.30%,21.70%,38.00%,1.e4 e5 2.f4 exf4 3.Bc4 d5 4.Bxd5 Nf6
"King's Gambit, Accepted, Bishop's Gambit, Bogoljubow Defense",,284,C33,1/29/17,2284,2318,35.60%,28.50%,35.90%,1.e4 e5 2.f4 exf4 3.Bc4 Nf6 4.Nc3 c6
"King's Gambit, Accepted, Bishop's Gambit, Bogoljubow Variation",,191,C33,4/2/17,2372,2358,41.40%,20.90%,37.70%,1.e4 e5 2.f4 exf4 3.Bc4 Nf6 4.Nc3
"King's Gambit, Accepted, Bishop's Gambit, Cozio Variation",,105,C33,4/14/17,2217,2206,35.20%,28.60%,36.20%,1.e4 e5 2.f4 exf4 3.Bc4 Qh4+ 4.Kf1 d6
"King's Gambit, Accepted, Bonsch-Osmolovsky Variation",,282,C34,4/11/17,2302,2295,49.30%,25.50%,25.20%,1.e4 e5 2.f4 exf4 3.Nf3 Ne7
"King's Gambit, Accepted, Cunningham Defense",,301,C35,3/7/17,2125,2150,33.50%,21.30%,45.20%,1.e4 e5 2.f4 exf4 3.Nf3 Be7
"King's Gambit, Accepted, Cunningham Defense, McCormick Defense",,231,C35,2/1/17,2295,2292,40.70%,24.20%,35.10%,1.e4 e5 2.f4 exf4 3.Nf3 Be7 4.Bc4 Nf6
"King's Gambit, Accepted, Fischer Defense",,872,C34,4/16/17,2139,2155,39.20%,15.90%,44.80%,1.e4 e5 2.f4 exf4 3.Nf3 d6
"King's Gambit, Accepted, Greco Gambit",,101,C38,8/6/16,2379,2274,60.40%,13.90%,25.70%,1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 Bg7 5.h4 h6 6.d4 d6
"King's Gambit, Accepted, Hanstein Gambit",,126,C38,4/2/17,2151,2193,35.70%,15.90%,48.40%,1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 Bg7 5.O-O
"King's Gambit, Accepted, Kieseritsky Gambit, Kolisch Defense",,167,C39,1/14/17,2311,2271,46.10%,26.40%,27.50%,1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ne5 d6
"King's Gambit, Accepted, Kieseritsky Gambit, Rubinstein Variation",,102,C39,2/10/17,2313,2304,35.30%,27.40%,37.30%,1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ne5 Nf6 6.d4
"King's Gambit, Accepted, King's Knight Gambit",,110,C34,12/18/16,2011,1928,62.70%,10.00%,27.30%,1.e4 e5 2.f4 exf4 3.Nf3
"King's Gambit, Accepted, MacLeod Defense",,187,C34,2/18/17,1691,1748,19.80%,15.50%,64.70%,1.e4 e5 2.f4 exf4 3.Nf3 Nc6
"King's Gambit, Accepted, Mason-Keres Gambit",,119,C33,3/26/17,2191,2228,33.60%,25.20%,41.20%,1.e4 e5 2.f4 exf4 3.Nc3
"King's Gambit, Accepted, Modern Defense",,192,C36,4/23/17,1959,2032,33.90%,15.10%,51.00%,1.e4 e5 2.f4 exf4 3.Nf3 d5
"King's Gambit, Accepted, Schallop Defense",,351,C34,4/19/17,2176,2218,39.00%,16.20%,44.70%,1.e4 e5 2.f4 exf4 3.Nf3 Nf6
"King's Gambit, Accepted, Traditional Variation",,111,C38,1/10/17,2285,2242,57.70%,8.10%,34.20%,1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 Bg7
"King's Gambit, Declined, Classical Variation",,999,C30,4/10/17,2206,2211,37.90%,21.90%,40.10%,1.e4 e5 2.f4 Bc5
"King's Gambit, Declined, Classical Variation, General",,490,C30,3/2/17,2298,2252,45.70%,19.20%,35.10%,1.e4 e5 2.f4 Bc5 3.Nf3 d6 4.c3
"King's Gambit, Declined, Keene Defense",,140,C30,8/16/15,2175,2235,29.30%,24.30%,46.40%,1.e4 e5 2.f4 Qh4+ 3.g3 Qe7
"King's Gambit, Declined, Petrov's Defense",,102,C30,2/2/17,2150,2206,26.50%,28.40%,45.10%,1.e4 e5 2.f4 Nf6
"King's Gambit, Declined, Queen's Knight Defense",,222,C30,3/4/17,1770,1807,24.80%,9.90%,65.30%,1.e4 e5 2.f4 Nc6
"King's Gambit, Falkbeer Countergambit, Charousek Gambit",,143,C31,4/10/17,2205,2135,48.30%,28.70%,23.10%,1.e4 e5 2.f4 d5 3.exd5 e4 4.d3
"King's Gambit, Falkbeer Countergambit, Charousek Gambit, Accepted",,280,C32,4/14/17,2300,2233,52.50%,22.10%,25.40%,1.e4 e5 2.f4 d5 3.exd5 e4 4.d3 Nf6 5.dxe4
"King's Gambit, Falkbeer Countergambit, Modern Transfer",,259,C32,4/21/17,2093,2124,35.50%,15.80%,48.60%,1.e4 e5 2.f4 d5 3.exd5 exf4
"King's Gambit, Falkbeer Countergambit, Nimzowitsch-Marshall Countergambit",,440,C31,4/17/17,2250,2247,39.80%,22.10%,38.20%,1.e4 e5 2.f4 d5 3.exd5 c6
"King's Gambit, Falkbeer Countergambit, Staunton Line",,172,C31,1/6/17,2130,2116,42.40%,16.30%,41.30%,1.e4 e5 2.f4 d5 3.exd5 e4
"King's Gambit, General",,559,C30,4/20/17,1951,1909,67.30%,12.00%,20.80%,1.e4 e5 2.f4
"King's Indian Attack, Double Fianchetto",,1384,A07,4/23/17,2386,2406,29.20%,38.20%,32.60%,1.Nf3 d5 2.g3 g6
"King's Indian Attack, General",,17890,A07,4/24/17,2333,2315,39.10%,35.10%,25.70%,1.Nf3 d5 2.g3
"King's Indian Attack, Keres Variation",,1807,A07,4/24/17,2388,2415,28.60%,40.50%,30.90%,1.Nf3 d5 2.g3 Bg4 3.Bg2 Nd7
"King's Indian Attack, Pachman System",,699,A07,4/15/17,2357,2371,36.90%,32.30%,30.80%,1.Nf3 d5 2.g3 g6 3.Bg2 Bg7 4.O-O e5 5.d3 Ne7
"King's Indian Attack, Sicilian Variation",,2597,A08,4/21/17,2247,2218,41.70%,28.50%,29.80%,1.Nf3 d5 2.g3 c5 3.Bg2
"King's Indian Attack, Sicilian Variation",,2534,A08,4/20/17,2292,2255,48.70%,24.60%,26.80%,1.Nf3 d5 2.g3 c5 3.Bg2 Nc6 4.O-O e6 5.d3 Nf6 6.Nbd2 Be7 7.e4 O-O 8.Re1
"King's Indian Attack, Sicilian Variation",,295,A07,3/18/17,2150,2158,33.60%,29.10%,37.30%,1.Nf3 d5 2.g3 c5
"King's Indian Attack, Smyslov Variation",,609,A05,4/23/17,2307,2297,40.90%,32.70%,26.40%,1.Nf3 Nf6 2.g3 g6 3.b4
"King's Indian Attack, Spassky Variation",,1990,A05,4/20/17,2330,2358,32.40%,35.30%,32.30%,1.Nf3 Nf6 2.g3 b5
"King's Indian Attack, Symmterical Defense",,10982,A05,4/24/17,2242,2257,25.50%,37.40%,37.10%,1.Nf3 Nf6 2.g3 g6
"King's Indian Attack, Wahls Defense",,2527,A05,4/16/17,2212,2218,32.90%,33.80%,33.20%,1.Nf3 Nf6 2.g3 g6 3.Bg2 Bg7 4.O-O O-O 5.d3 d5
"King's Indian Attack, Yugoslav Variation",,4175,A07,4/24/17,2343,2362,25.40%,42.60%,32.00%,1.Nf3 d5 2.g3 Nf6 3.Bg2 c6 4.O-O Bg4
"King's Indian Defense, Accelerated Averbakh Variation",,1149,E70,2/17/17,2326,2310,45.60%,23.90%,30.50%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Bg5
"King's Indian Defense, Averbakh Variation, 6ÖNc6 Defense",,129,E73,12/13/16,2171,2217,23.30%,28.70%,48.10%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Be2 O-O 6.Bg5 Nc6
"King's Indian Defense, Averbakh Variation",,472,E73,4/7/17,2359,2279,55.50%,22.70%,21.80%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Be2 O-O 6.Bg5
"King's Indian Defense, Averbakh Variation, Benoni Defense, Advance Variation",,2637,E75,4/22/17,2382,2340,43.50%,31.80%,24.70%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Be2 O-O 6.Bg5 c5 7.d5
"King's Indian Defense, Averbakh Variation, Benoni Defense, Exchange Variation",,249,E74,10/2/16,2353,2353,35.30%,38.50%,26.10%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Be2 O-O 6.Bg5 c5 7.dxc5
"King's Indian Defense, Averbakh Variation, Flexible Defense",,1593,E73,3/27/17,2209,2268,23.40%,27.90%,48.70%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Be2 O-O 6.Bg5 h6
"King's Indian Defense, Averbakh Variation, Geller Defense",,1219,E73,3/20/17,2192,2231,26.60%,25.40%,48.00%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Be2 O-O 6.Bg5 Nbd7
"King's Indian Defense, Averbakh Variation, Modern Defense",,1633,E73,4/17/17,2328,2345,29.80%,31.80%,38.50%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Be2 O-O 6.Bg5 Na6
"King's Indian Defense, Averbakh Variation, Spanish Defense",,171,E73,1/22/17,2376,2377,34.50%,32.20%,33.30%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Be2 O-O 6.Bg5 a6
"King's Indian Defense, Exchange Variation",,3361,E92,4/20/17,2251,2228,23.70%,48.10%,28.20%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 O-O 6.Be2 e5 7.dxe5
"King's Indian Defense, Fianchetto Variation, Benjamin Defense",,584,E61,4/12/17,2362,2371,32.00%,34.90%,33.00%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.Nf3 d6 5.g3 O-O 6.Bg2 c6 7.O-O Qb6
"King's Indian Defense, Fianchetto Variation, Classical Fianchetto",,8768,E67,4/23/17,2279,2304,29.40%,32.40%,38.30%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.Nf3 d6 5.g3 O-O 6.Bg2 Nbd7 7.O-O e5
"King's Indian Defense, Fianchetto Variation, Classical Main Line",,4547,E69,4/22/17,2380,2332,45.00%,31.80%,23.30%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.Nf3 d6 5.g3 O-O 6.Bg2 Nbd7 7.O-O e5 8.e4 c6 9.h3
"King's Indian Defense, Fianchetto Variation, Debrecen Defense",,853,E67,4/16/17,2058,2071,28.70%,26.30%,45.00%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.Nf3 d6 5.g3 O-O 6.Bg2 Nbd7
"King's Indian Defense, Fianchetto Variation, Delayed Fianchetto",,336,E62,2/12/17,2209,2157,48.20%,29.50%,22.30%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.Nf3 d6 5.g3
"King's Indian Defense, Fianchetto Variation, Double Fianchetto Attack",,676,E64,4/22/17,2357,2352,37.00%,31.40%,31.70%,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 d6 5.Bg2 O-O 6.O-O Nbd7 7.Nc3 e5 8.b3
"King's Indian Defense, Fianchetto Variation, Hungarian Variation",,220,E64,4/21/17,2152,2208,24.10%,27.30%,48.60%,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 d6 5.Bg2 O-O 6.O-O Nbd7 7.Nc3 a6
"King's Indian Defense, Fianchetto Variation, Immediate Fianchetto",,3136,E60,4/24/17,2412,2386,37.70%,37.00%,25.40%,1.d4 Nf6 2.c4 g6 3.g3
"King's Indian Defense, Fianchetto Variation, Karlsbad Variation",,1292,E62,4/18/17,2285,2294,32.80%,31.00%,36.10%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.Nf3 d6 5.g3 O-O 6.Bg2 Nc6
"King's Indian Defense, Fianchetto Variation, Kavalek Defense",,3151,E62,4/22/17,2297,2332,28.10%,34.40%,37.50%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.Nf3 d6 5.g3 O-O 6.Bg2 c6 7.O-O Qa5
"King's Indian Defense, Fianchetto Variation, Larsen Defense",,1150,E62,4/9/17,2334,2373,25.30%,41.00%,33.70%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.Nf3 d6 5.g3 O-O 6.Bg2 c6 7.O-O Bf5
"King's Indian Defense, Fianchetto Variation, Lesser Simagin (Spassky)",,1671,E62,4/20/17,2323,2346,29.60%,33.30%,37.00%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.Nf3 d6 5.g3 O-O 6.Bg2 Nc6 7.O-O Bf5
"King's Indian Defense, Fianchetto Variation, Long Variation",,899,E68,3/27/17,2246,2315,20.50%,29.10%,50.40%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.Nf3 d6 5.g3 O-O 6.Bg2 Nbd7 7.O-O e5 8.e4 Re8 9.h3 exd4 10.Nxd4 Nc5 11.Re1 a5
"King's Indian Defense, Fianchetto Variation, Panno Variation",,7230,E63,4/20/17,2291,2322,27.10%,33.80%,39.10%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.Nf3 d6 5.g3 O-O 6.Bg2 Nc6 7.O-O a6
"King's Indian Defense, Fianchetto Variation, Panno Variation, Donner Line",,295,E63,9/13/16,2323,2329,30.90%,32.50%,36.60%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.Nf3 d6 5.g3 O-O 6.Bg2 Nc6 7.O-O a6 8.d5 Na5 9.Nd2 c5 10.Qc2 Rb8 11.b3 b5 12.Bb2 bxc4 13.bxc4 Bh6
"King's Indian Defense, Fianchetto Variation, Panno Variation, Korchnoi Line",,213,E63,12/28/16,2397,2354,37.60%,34.70%,27.70%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.Nf3 d6 5.g3 O-O 6.Bg2 Nc6 7.O-O a6 8.h3 Rb8 9.Be3 b5 10.Nd2
"King's Indian Defense, Fianchetto Variation, Pterodactyl Variation",,276,E64,4/13/17,2453,2494,29.00%,45.60%,25.40%,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 c5 5.Bg2 Qa5+
"King's Indian Defense, Fianchetto Variation, Simagin Variation",,1054,E62,4/18/17,2271,2328,24.90%,34.10%,41.10%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.Nf3 d6 5.g3 O-O 6.Bg2 Nc6 7.O-O Bg4
"King's Indian Defense, Fianchetto Variation, Uhlmann-Szabo System",,2031,E62,4/21/17,2233,2245,25.20%,33.40%,41.40%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.Nf3 d6 5.g3 O-O 6.Bg2 Nc6 7.O-O e5
"King's Indian Defense, Fianchetto Variation, Yugoslav System w/o Nc3",,634,E64,4/14/17,2216,2249,18.00%,33.90%,48.10%,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 d6 5.Bg2 O-O 6.O-O c5
"King's Indian Defense, Fianchetto Variation, Yugoslav Variation",,881,E65,4/23/17,2224,2190,53.00%,25.50%,21.40%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.Nf3 d6 5.g3 O-O 6.Bg2 c5 7.O-O
"King's Indian Defense, Fianchetto Variation, Yugoslav Variation, Advance Line",,1123,E66,4/17/17,2328,2327,42.90%,28.90%,28.10%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.Nf3 d6 5.g3 O-O 6.Bg2 c5 7.O-O Nc6 8.d5
"King's Indian Defense, Fianchetto Variation, Yugoslav Variation, Exchange Line",,1117,E66,3/14/17,2295,2319,18.50%,46.70%,34.70%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.Nf3 d6 5.g3 O-O 6.Bg2 c5 7.O-O Nc6 8.dxc5 dxc5
"King's Indian Defense, Fianchetto Variation, Yugoslav Variation, Rare Lines",,428,E64,2/27/17,2226,2241,22.00%,32.20%,45.80%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.Nf3 d6 5.g3 O-O 6.Bg2 c5
"King's Indian Defense, Four Pawns Attack",,2758,E76,4/14/17,2274,2238,44.90%,25.90%,29.20%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.f4
"King's Indian Defense, Four Pawns Attack, Dynamic Attack",,1810,E76,4/5/17,2254,2204,44.20%,24.00%,31.80%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.f4 O-O 6.Nf3 c5 7.d5
"King's Indian Defense, Four Pawns Attack, Exchange Variation",,229,E79,2/4/17,2415,2320,37.10%,40.60%,22.30%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.f4 O-O 6.Be2 c5 7.Nf3 cxd4 8.Nxd4 Nc6 9.Be3
"King's Indian Defense, Four Pawns Attack, Florentine Gambit",,183,E77,8/1/16,2265,2259,33.90%,24.60%,41.50%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.f4 O-O 6.Be2 c5 7.d5 e6 8.Nf3 exd5 9.e5
"King's Indian Defense, Four Pawns Attack, Fluid Attack",,109,E78,5/29/16,2315,2284,34.90%,38.50%,26.60%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.f4 O-O 6.Be2 c5 7.Nf3
"King's Indian Defense, Four Pawns Attack, General",,241,E77,4/10/17,2116,2102,41.10%,19.10%,39.80%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.f4 O-O 6.Be2
"King's Indian Defense, Four Pawns Attack, Normal Attack",,1768,E77,4/20/17,2296,2259,36.80%,27.60%,35.70%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.f4 O-O 6.Be2 c5 7.d5 e6 8.Nf3
"King's Indian Defense, Kazakh Variation",,765,E91,4/23/17,2248,2291,33.10%,29.70%,37.30%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 O-O 6.Be2 Na6
"King's Indian Defense, Kramer Variation",,2043,E70,4/24/17,2295,2273,42.10%,26.80%,31.10%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nge2
"King's Indian Defense, Larsen Variation",,876,E90,4/12/17,2283,2260,37.90%,31.50%,30.60%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 O-O 6.Be3
"King's Indian Defense, Makagonov Variation",,4394,E71,4/21/17,2358,2323,47.50%,26.20%,26.20%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.h3
"King's Indian Defense, Normal Variation",,2963,E70,4/23/17,2346,2305,39.40%,26.10%,34.50%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4
"King's Indian Defense, Normal Variation, Deferred Fianchetto",,336,E72,4/5/17,2218,2207,35.70%,25.60%,38.70%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.g3
"King's Indian Defense, Normal Variation, King's Knight Variation",,12071,E60,4/23/17,2313,2288,38.70%,33.20%,28.10%,1.d4 Nf6 2.c4 g6 3.Nf3
"King's Indian Defense, Normal Variation, Rare Defenses",,6444,E90,4/22/17,2320,2286,47.70%,25.70%,26.60%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3
"King's Indian Defense, Normal Variation, Standard Development",,960,E73,4/1/17,2237,2200,48.20%,21.30%,30.50%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Be2
"King's Indian Defense, Orthodox Variation",,2738,E94,4/24/17,2394,2352,41.30%,35.90%,22.80%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 O-O 6.Be2 e5 7.O-O
"King's Indian Defense, Orthodox Variation",,206,E92,4/7/17,2188,2207,37.40%,34.00%,28.60%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 O-O 6.Be2 e5
"King's Indian Defense, Orthodox Variation, Aronin-Taimanov Defense",,2687,E97,4/22/17,2284,2306,26.80%,34.80%,38.40%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 O-O 6.Be2 e5 7.O-O Nc6
"King's Indian Defense, Orthodox Variation, Bayonet Attack",,4025,E97,4/22/17,2337,2312,46.00%,26.00%,28.00%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 O-O 6.Be2 e5 7.O-O Nc6 8.d5 Ne7 9.b4
"King's Indian Defense, Orthodox Variation, Bayonet Attack, Sokolov's Line",,2112,E97,4/22/17,2399,2356,44.50%,31.80%,23.70%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 O-O 6.Be2 e5 7.O-O Nc6 8.d5 Ne7 9.b4 Nh5 10.Re1
"King's Indian Defense, Orthodox Variation, Classical System, Benko Attack",,625,E99,2/3/17,2383,2342,41.40%,33.00%,25.60%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 O-O 6.Be2 e5 7.O-O Nc6 8.d5 Ne7 9.Ne1 Nd7 10.f3 f5 11.g4
"King's Indian Defense, Orthodox Variation, Classical System, Kozul Gambit",,166,E99,3/8/17,2385,2358,44.00%,26.50%,29.50%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 O-O 6.Be2 e5 7.O-O Nc6 8.d5 Ne7 9.Ne1 Nd7 10.Be3 f5 11.f3 f4 12.Bf2 g5 13.Rc1 Ng6 14.c5
"King's Indian Defense, Orthodox Variation, Classical System, Misc. Lines",,3931,E98,4/20/17,2329,2303,43.70%,25.60%,30.60%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 O-O 6.Be2 e5 7.O-O Nc6 8.d5 Ne7 9.Ne1
"King's Indian Defense, Orthodox Variation, Classical System, Neo-Classsical Line",,1857,E99,4/22/17,2320,2304,45.20%,22.70%,32.10%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 O-O 6.Be2 e5 7.O-O Nc6 8.d5 Ne7 9.Ne1 Nd7 10.Be3
"King's Indian Defense, Orthodox Variation, Classical System, Traditional Line",,220,E99,4/21/17,2255,2257,38.20%,22.70%,39.10%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 O-O 6.Be2 e5 7.O-O Nc6 8.d5 Ne7 9.Ne1 Nd7 10.f3 f5
"King's Indian Defense, Orthodox Variation, Donner Defense",,652,E94,3/29/17,2403,2434,28.70%,38.80%,32.50%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 O-O 6.Be2 e5 7.O-O c6
"King's Indian Defense, Orthodox Variation, General",,8264,E91,4/24/17,2313,2259,43.80%,30.50%,25.70%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 O-O 6.Be2
"King's Indian Defense, Orthodox Variation, Glek Defense",,4794,E94,4/21/17,2338,2370,29.90%,33.80%,36.30%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 O-O 6.Be2 e5 7.O-O Na6
"King's Indian Defense, Orthodox Variation, Gligoric-Taimanov System",,6245,E92,4/17/17,2439,2399,47.00%,31.50%,21.50%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 O-O 6.Be2 e5 7.Be3
"King's Indian Defense, Orthodox Variation, Korchnoi Attack",,250,E97,3/7/17,2354,2358,37.20%,30.00%,32.80%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 O-O 6.Be2 e5 7.O-O Nc6 8.d5 Ne7 9.Bd2
"King's Indian Defense, Orthodox Variation, Modern System",,2835,E97,4/14/17,2430,2399,44.90%,28.80%,26.30%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 O-O 6.Be2 e5 7.O-O Nc6 8.d5 Ne7 9.Nd2
"King's Indian Defense, Orthodox Variation, Positional Defense",,6624,E94,4/23/17,2279,2321,28.30%,31.40%,40.30%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 O-O 6.Be2 e5 7.O-O Nbd7
"King's Indian Defense, Orthodox Variation, Positional Defense, Closed Line",,1613,E94,4/14/17,2129,2136,32.50%,24.50%,43.00%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 O-O 6.Be2 e5 7.O-O Nbd7 8.d5
"King's Indian Defense, Orthodox Variation, Positional Defense, Main Line",,384,E96,10/6/15,2329,2393,20.80%,41.40%,37.80%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 O-O 6.Be2 e5 7.O-O Nbd7 8.Re1 c6 9.Bf1 a5
"King's Indian Defense, Petrosian Variation",,1063,E92,4/6/17,2305,2266,44.80%,26.50%,28.70%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 O-O 6.Be2 e5 7.d5
"King's Indian Defense, Petrosian Variation, Keres Defense",,179,E93,10/14/16,2395,2343,46.90%,25.70%,27.40%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 O-O 6.Be2 e5 7.d5 Nbd7 8.Bg5 h6 9.Bh4 g5 10.Bg3 Nh5 11.h4
"King's Indian Defense, Petrosian Variation, Normal Defense",,711,E93,4/9/17,2181,2209,28.60%,26.90%,44.60%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 O-O 6.Be2 e5 7.d5 Nbd7
"King's Indian Defense, Petrosian Variation, Stein Defense",,3819,E92,4/24/17,2274,2287,31.70%,28.40%,39.90%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 O-O 6.Be2 e5 7.d5 a5
"King's Indian Defense, Pomar System",,214,E72,4/21/17,2374,2325,44.40%,29.00%,26.60%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.g3 O-O 6.Bg2 e5 7.Nge2
"King's Indian Defense, Saemisch Variation",,2955,E80,4/18/17,2321,2267,46.70%,27.00%,26.30%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.f3
"King's Indian Defense, Saemisch Variation",,955,E86,4/20/17,2280,2327,27.10%,29.10%,43.80%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.f3 O-O 6.Be3 e5 7.Nge2 c6
"King's Indian Defense, Saemisch Variation, Bobotsov-Korchnoi-Petrosian Variation",,1730,E81,4/16/17,2412,2386,48.40%,28.10%,23.50%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.f3 O-O 6.Nge2
"King's Indian Defense, Saemisch Variation, Byrne Defense",,228,E81,3/21/17,2313,2346,28.50%,38.60%,32.90%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.f3 O-O 6.Be3 c6 7.Bd3 a6
"King's Indian Defense, Saemisch Variation, Closed Variation",,1573,E87,4/23/17,2234,2204,46.00%,23.70%,30.30%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.f3 O-O 6.Be3 e5 7.d5
"King's Indian Defense, Saemisch Variation, Closed Variation, 7Öc6",,1142,E88,3/19/17,2229,2272,31.10%,26.30%,42.60%,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.f3 O-O 6.Be3 e5 7.d5 c6
